year,rank,artist,title,wiki.url,songlyrics.url,lyrics,song.length,label,genre,line_repeat_count,title_repeat_count
2011,10,The Black Eyed Peas,"""Just Can't Get Enough""",https://en.wikipedia.org//en.wikipedia.org/wiki/Just_Can%27t_Get_Enough_(The_Black_Eyed_Peas_song),https://www.songlyrics.com/the-black-eyed-peas/just-can-t-get-enough-lyrics/,"Boy, I think about it every night and day
I'm addicted, wanna drown inside your love
I wouldn't wanna have it any other way
I'm addicted and I just can't get enough

I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough

Honey got a sexy all steamin'
She givin' hotness a new meanin'
Perfection, mami you gleamin'
Inception, you got a brother dreamin', dreamin'

Damn, baby, I'm fiendin'
I'm tryna holler at you, I'm screamin'
Let me love you down this evenin'
Love you, love you, yeah, you know you are my demon

Girl, we could form a team and
I could be the king, you could be the queen and
My mind's dirty and it don't need cleanin'
I love you long time, so you know the meanin'

Oh, baby, I can't come down, so please come help me out
You got me feelin' high and I can't step off the cloud
And I just can't get enough

Boy, I think about it every night and day
I'm addicted wanna drown inside your love
I wouldn't wanna have it any other way
I'm addicted and I just can't get enough

I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough

Honey got me runnin' like I'm Flo-Jo
Signs her name on my heart with an XO
Love so sweet got me vexed though
I wanna wish it right back like presto, yes

Meantime I wait for the next time
She come around 'fore I toast to the best time
We LOL back and forth on the text line
She got me fishin' for her love, I confess I'm

Somethin' 'bout her smile and that combo
Got me high and I ain't comin' down yo
My heart's pumpin' out louder than electro
She got me feelin' like (Mr. Roboto)

Oh, baby, I can't come down, so please come help me out
You got me feelin' high and I can't step off the cloud
And I just can't get enough

Boy, I think about it every night and day
I'm addicted, wanna drown inside your love
I wouldn't wanna have it any other way
I'm addicted and I just can't get enough

(This is mega switch-up)
(Switch up, switch up)

I just can't (switch up)

Locked, sunk in your bedrock
Heart, pumpin' you're love-shot
Knocked out by your cold shot
I'm stuck in your headlo- (switch up)
Can't-can't stop-stop, won't-won't quit-quit
Makin' me fiend, give it to me-me
I want it all-all, know what I mean
Your love is a dose of ecstasy (switch up)
Addicted, I can't get away from you
Afflicted, I need it, I miss it (switch up)
I want your lovin' right next to me
And I can't erase ya out of my memory

I just can't (switch up)",NA,NA,NA,27,13
2012,1,Gotye featuring Kimbra,"""Somebody That I Used to Know""",https://en.wikipedia.org/wiki/Somebody_That_I_Used_to_Know,https://www.songlyrics.com/gotye-featuring-kimbra/somebody-that-i-used-to-know-lyrics/,"Now and then, I think of when we were together
Like when you said
You felt so happy, you could die
I told myself that you were right for me
But felt so lonely in your company
But that was love, and it's an ache I still remember

You can get addicted to a certain kind of sadness
Like resignation to the end
Always the end
So when we found that we could not make sense
Well, you said that, we would still be friends
But I'll admit that, I was glad that it was over
But you didn't have to cut me off
Make out like it never happened
And that we were nothing
And I don't even need your love
But you treat me like a stranger
And that feels so rough

No, you didn't have to stoop so low
Have your friends collect your records
And then change your number
I guess that I don't need that though
Now, you're just somebody that I used to know
Now, you're just somebody that I used to know
Now you're just somebody that I used to know

Now and then, I think of all the times you screwed me over
But had me believing
It was always something that I'd done
But I don't wanna live that way
Reading into every word you say
You said that you could let it go
And I wouldn't catch you hung up on somebody
That you used to know

But you didn't have to cut me off
Make out like it never happened
And that we were nothing (oh, oh!)
And I don't even need your love
But you treat me like a stranger
And that feels so rough

(No, oh) you didn't have to stoop so low
Have your friends collect your records
And then change your number (no, oh)
I guess that I don't need that though
Now, you're just somebody that I used to know

Somebody
(I used to know)
Somebody (now, you're just somebody that I used to know)
Somebody
(I used to know)
Somebody (now, you're just somebody that I used to know)

(I used to know)
(That I used to know)
(I used to know)
Somebody",4:04,"Eleven
Universal
V2","Art pop, alternative rock",26,6
2012,2,Carly Rae Jepsen,"""Call Me Maybe""",https://en.wikipedia.org/wiki/Call_Me_Maybe,https://www.songlyrics.com/carly-rae-jepsen/call-me-maybe-lyrics/,"I threw a wish in the well
Don't ask me, I'll never tell
I looked to you as it fell
And now you're in my way
I trade my soul for a wish
Pennies and dimes for a kiss
I wasn't looking for this
But now you're in my way

Your stare was holdin'
Ripped jeans, skin was showin'
Hot night, wind was blowin'
Where you think you're going, baby?

Hey, I just met you, and this is crazy
But here's my number, so call me, maybe
It's hard to look right at you, baby
But here's my number, so call me, maybe
Hey, I just met you, and this is crazy
But here's my number, so call me, maybe
And all the other boys try to chase me
But here's my number, so call me, maybe

You took your time with the call
I took no time with the fall
You gave me nothing at all
But still, you're in my way
I beg and borrow and steal
At first sight, and it's real
I didn't know I would feel it
But it's in my way

Your stare was holdin'
Ripped jeans, skin was showin'
Hot night, wind was blowin'
Where you think you're going, baby?

Hey, I just met you, and this is crazy
But here's my number, so call me, maybe
It's hard to look right at you, baby
But here's my number, so call me, maybe
Hey, I just met you, and this is crazy
But here's my number, so call me, maybe
And all the other boys try to chase me
But here's my number, so call me, maybe

Before you came into my life, I missed you so bad
I missed you so bad, I missed you so, so bad
Before you came into my life, I missed you so bad
And you should know that
I missed you so, so bad
(Bad, bad, bad, bad, bad, bad)

It's hard to look right at you, baby
But here's my number, so call me, maybe

Hey, I just met you, and this is crazy
But here's my number, so call me, maybe
And all the other boys try to chase me
But here's my number, so call me, maybe

Before you came into my life, I missed you so bad
I missed you so bad, I missed you so, so bad
Before you came into my life, I missed you so bad
And you should know that
So call me maybe",3:13,"604
Schoolboy
Interscope","Pop, teen pop, dance-pop, bubblegum pop, nu-disco",38,12
2012,3,Fun featuring Janelle Monáe,"""We Are Young""",https://en.wikipedia.org/wiki/We_Are_Young,NA,NA,"4:10 (album version)
3:53 (radio edit)","Fueled by Ramen
Nettwerk
Atlantic","Arena rock, indie rock, indie pop",NA,NA
2012,4,Maroon 5 featuring Wiz Khalifa,"""Payphone""",https://en.wikipedia.org/wiki/Payphone_(song),NA,NA,"3:51 (album version)
3:47 (no rap edit)",A&M Octone,"Pop, R&B",NA,NA
2012,5,Ellie Goulding,"""Lights""",https://en.wikipedia.org/wiki/Lights_(Ellie_Goulding_song),https://www.songlyrics.com/ellie-goulding/lights-lyrics/,"I had a way then, losing it all on my own
I had a heart then, but the queen has been overthrown
And I'm not sleeping now, the dark is too hard to beat
And I'm not keeping up the strength I need to push me

You show the lights that stop me turn to stone
You shine it when I'm alone
And so I tell myself that I'll be strong
And dreaming when they're gone
'Cause they're calling, calling, calling me home
Calling, calling, calling home
You show the lights that stop me turn to stone
You shine it when I'm alone

Noises, I play within my head
Touch my own skin and hope that I'm still breathing
And I think back to when my brother and my sister slept
In an unlocked place, the only time I feel safe

You show the lights that stop me turn to stone
You shine it when I'm alone
And so I tell myself that I'll be strong
And dreaming when they're gone
'Cause they're calling, calling, calling me home
Calling, calling, calling home
You show the lights that stop me turn to stone
You shine it when I'm alone

Light, lights, lights, lights
Light, lights, lights, lights
Light, lights, lights, lights
Light, lights

You show the lights that stop me turn to stone
You shine it when I'm alone
And so I tell myself that I'll be strong
And dreaming when they're gone
'Cause they're calling, calling, calling me home
Calling, calling, calling home
You show the lights that stop me turn to stone
You shine it when I'm alone

Home (lights, lights)
Home (light, lights, lights, lights, lights, lights)
Home (lights, lights)
Home (light, lights, lights, lights, lights, lights)
Home (light, lights)
Home, home (light, lights, lights, lights, lights, lights)
Home (light, lights)
Home (light, lights, lights, lights, lights, lights)","4:05
3:32 (single version)",Polydor,Synth-pop,34,42
2012,6,The Wanted,"""Glad You Came""",https://en.wikipedia.org/wiki/Glad_You_Came,NA,NA,3:18,"Island
Global Talent
Mercury",Eurodance,NA,NA
2012,7,Kelly Clarkson,"""Stronger (What Doesn't Kill You)""",https://en.wikipedia.org/wiki/Stronger_(What_Doesn%27t_Kill_You),https://www.songlyrics.com/kelly-clarkson/stronger-what-doesn-t-kill-you-lyrics/,"You know the bed feels warmer
Sleeping here alone
You know I dream in color
And do the things I want

You think you got the best of me
Think you've had the last laugh
Bet you think that everything good is gone
Think you left me broken down
Think that I'd come running back
Baby you don't know me, 'cause you're dead wrong

What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone

You heard that I was starting over with someone new
They told you I was moving on, over you

You didn't think that I'd come back
I'd come back swinging
You try to break me, but you see

What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone

Thanks to you, I got a new thing started
Thanks to you, I'm not the broken-hearted
Thanks to you, I'm finally thinking about me
You know in the end, the day you left was just my beginning
In the end

What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone

What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone

When I'm alone",3:42,RCA,"Dance-pop, electropop",38,0
2012,8,Rihanna featuring Calvin Harris,"""We Found Love""",https://en.wikipedia.org/wiki/We_Found_Love,NA,NA,3:35,"Def Jam
SRP",EDM,NA,NA
2012,9,Nicki Minaj,"""Starships""",https://en.wikipedia.org/wiki/Starships_(song),https://www.songlyrics.com/nicki-minaj/starships-lyrics/,"Oh, let's go to the beach, each, let's go get a wave
They say, what they gonna say?
Have a drink, clink, found the Bud Lite
Bad b- like me is hard to come by
The Patrón, on, let's go get it on
The zone, own, yes I'm in the zone
Is it two, three? Leave a good tip
Imma blow off my money and don't give two s-

I'm on the floor, floor
I love to dance
So give me more, more
Till I can't stand
Get on the floor, floor
Like it's your last chance
If you want more, more
Then here I am

Starships were meant to fly
Hands up and touch the sky
Can't stop 'cause we're so high
Let's do this one more time
Starships were meant to fly
Hands up and touch the sky
Let's do this one last time
Hands up

(We're higher than a motherfucker)
(We're higher than a motherfucher)
(We're higher than a motherfucker)

Jump in my hoopty-hoopty-hoop
I own that
And I ain't paying my rent this month
I owe that
But f- who you want and f- who you like
Dance all ya life, there's no end in sight
Twinkle twinkle little star

Now everybody let me hear you say ray ray ray
Now spend all your money 'cause today pay day
And if you're a G, you a G-G-G
My name is Onika, you can call me Nicki

Get on the floor, floor
Like it's your last chance
If you want more, more
Then here I am

Starships were meant to fly
Hands up and touch the sky
Can't stop 'cause we're so high
Let's do this one more time
Starships were meant to fly
Hands up and touch the sky
Let's do this one last time
Hands up

(We're higher than a motherf-)
(We're higher than a motherf-)
(We're higher than a motherf-)

Starships were meant to fly
Hands up and touch the sky
Can't stop 'cause we're so high
Let's do this one more time
Starships were meant to fly
Hands up and touch the sky
Let's do this one last time
Hands up

(We're higher than a motherf-)
(We're higher than a motherf-)
(We're higher than a motherf-)",3:31,"Young Money
Cash Money
Universal Republic","Techno-pop, Europop, EDM, hip-hop",40,6
2012,10,One Direction,"""What Makes You Beautiful""",https://en.wikipedia.org/wiki/What_Makes_You_Beautiful,https://www.songlyrics.com/one-direction/what-makes-you-beautiful-lyrics/,"You're insecure, don't know what for
You're turning heads when you walk through the door
Don't need makeup to cover up
Being the way that you are is enough

Everyone else in the room can see it
Everyone else, but you, ooh

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know, oh-oh
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm lookin' at you, and I can't believe

You don't know, oh-oh
You don't know you're beautiful, oh, oh-oh
That's what makes you beautiful

So c-come on, you got it wrong
To prove I'm right, I put it in a song
I don't know why you're being shy
And turn away when I look into your eyes

Everyone else in the room can see it
Everyone else, but you, ooh

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know, oh-oh
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm lookin' at you, and I can't believe

You don't know, oh-oh
You don't know you're beautiful, oh, oh-oh
That's what makes you beautiful

Na-na-na, na-na-na, na, na, na
Na-na-na, na-na-na
Na-na-na, na-na-na, na, na, na
Na-na-na, na-na-na

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
(You don't know, oh-oh)
You don't know you're beautiful

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know, oh-oh
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm lookin' at you, and I can't believe

You don't know, oh-oh
You don't know you're beautiful, oh, oh-oh
You don't know you're beautiful, oh, oh-oh
That's what makes you beautiful",3:18,"Syco
Columbia","Power pop, pop rock, teen pop, bubblegum pop, electropop",46,3
